Hg,Hp,Ht,Hr
2.5554312500000025,-4.267424999999999,2.5554312500000025,2.1701062500000012
2.5346601916022555,-4.292224587630743,2.5346601916022555,2.1578162366274394
2.5144400272518177,-4.316170196368937,2.5144400272518177,2.1431816982268344
2.49514981752157,-4.340034286091244,2.49514981752157,2.1289931089654894
2.476472847157374,-4.361753644144213,2.476472847157374,2.1175854261202214
2.4582272962551563,-4.3821086142907495,2.4582272962551563,2.106419188616292
2.4403338702927684,-4.4027958978336965,2.4403338702927684,2.095408382303451
2.422672400538543,-4.422373138019637,2.422672400538543,2.0794796305845007
2.405240564063868,-4.439955425615202,2.405240564063868,2.06865919947784
2.3880242005648293,-4.458141380220805,2.3880242005648293,2.057968454743765
2.370986328471355,-4.476564003163392,2.370986328471355,2.0473643037741023
2.3541864845184475,-4.495812937176512,2.3541864845184475,2.0344163225358347
2.3376050843994185,-4.513961757262539,2.3376050843994185,2.0241020590929426
2.3212207552626203,-4.529118355711363,2.3212207552626203,2.013907706240189
2.305032639944583,-4.550354619657556,2.305032639944583,2.0037683655830776
2.289078557844044,-4.568325522273941,2.289078557844044,1.9937836636788522
2.2734381773984524,-4.586862345644776,2.2734381773984524,1.9814870297492027
2.258107753608311,-4.604391494559202,2.258107753608311,1.9743988973370312
2.243044322086512,-4.61817485674044,2.243044322086512,1.9650136318909779
2.228220913872644,-4.634932986213759,2.228220913872644,1.958275357334321
2.213713866915861,-4.653334576272004,2.213713866915861,1.946782980210895
2.199533283065306,-4.667316374432939,2.199533283065306,1.9380496347840142
2.185673117248668,-4.682928461761415,2.185673117248668,1.929530539858109
2.1720421368664686,-4.69618868302235,2.1720421368664686,1.921097231692302
2.15860724447584,-4.714607212426467,2.15860724447584,1.9127931918258074
2.145404783488978,-4.7254180701216875,2.145404783488978,1.9021413149488167
2.1324017323151496,-4.741173639445178,2.1324017323151496,1.894145288620667
2.1195667105081695,-4.7531768966795225,2.1195667105081695,1.8862589526418199
2.106862162208347,-4.768214993363026,2.106862162208347,1.8784560196867628
2.0942431525726923,-4.78108518699266,2.0942431525726923,1.8707435165843234
2.0816882663141945,-4.796741484756588,2.0816882663141945,1.8630988242948625
2.0691472256348726,-4.809061009763758,2.0691472256348726,1.8554846621025285
2.0565908912361577,-4.824530661251815,2.0565908912361577,1.8478648661184485
2.0438853163058903,-4.836173991584511,2.0438853163058903,1.840109384841316
2.0311869189108847,-4.853454170655313,2.0311869189108847,1.8323775655139833
2.0187793106884264,-4.866578434533471,2.0187793106884264,1.8248414591249624
2.006566765954953,-4.880802754059641,2.006566765954953,1.8174673803293366
1.9948942494218116,-4.892262899042182,1.9948942494218116,1.8103982922585382
1.9836095144840844,-4.903273749898302,1.9836095144840844,1.8035832067841813
1.972638122711583,-4.916169467013809,1.972638122711583,1.7969316850539412
1.9619830287629363,-4.929699375292866,1.9619830287629363,1.7905233929673376
1.9516063815594604,-4.944197079406132,1.9516063815594604,1.7843147430669777
1.941490882365077,-4.958301529541774,1.941490882365077,1.7782673322483862
1.9315928144033516,-4.963314222204103,1.9315928144033516,1.7723982415865958
1.9217835366316816,-4.967010519762972,1.9217835366316816,1.766613037865632
1.912073392516985,-4.980220168778032,1.912073392516985,1.7608673290086911
1.9025194915607102,-4.992727937702658,1.9025194915607102,1.7552342370848213
1.89304718331143,-5.005510675709141,1.89304718331143,1.7496224912954248
1.8836583993659968,-5.017988544341492,1.8836583993659968,1.7440957030796538
1.8743708981271254,-5.027565319145297,1.8743708981271254,1.7386203036370553
1.865185978434868,-5.037911892369797,1.865185978434868,1.7331886529089597
1.8562097391582006,-5.046142169657391,1.8562097391582006,1.7279032706794117
1.847413619812194,-5.054940218603134,1.847413619812194,1.7227118984102086
1.8388726881254098,-5.066706509247486,1.8388726881254098,1.7176807625928037
1.8305346998556122,-5.075663416491439,1.8305346998556122,1.7127514575912741
1.8224610295039403,-5.0862344195774245,1.8224610295039403,1.7079446154877571
1.814608726688851,-5.092973631449798,1.814608726688851,1.7032765263770093
1.8069822767510133,-5.102520252107996,1.8069822767510133,1.6987553592783922
1.799547595239305,-5.113542074306849,1.799547595239305,1.6943445303711537
1.7922137152417563,-5.1210048657818525,1.7922137152417563,1.689948499811867
1.7849477541805459,-5.128271196875452,1.7849477541805459,1.6855571978088866
1.7779024728442392,-5.133043743442352,1.7779024728442392,1.6813068589323013
1.7710856294686566,-5.140967065614292,1.7710856294686566,1.677216595964119
1.7645223028699255,-5.145102886301857,1.7645223028699255,1.673299044827894
1.7581433597321876,-5.157165450659323,1.7581433597321876,1.6694558959877228
1.7518671542309645,-5.166677042563224,1.7518671542309645,1.665680189408079
1.7456848783116452,-5.1760787912645965,1.7456848783116452,1.6619389623998742
1.7395073152482325,-5.182157171890862,1.7395073152482325,1.6581161339923336
1.7335259327724302,-5.186029266413069,1.7335259327724302,1.6544280085695695
1.727694774456568,-5.192902333036798,1.727694774456568,1.6508122700284629
1.7220120487568322,-5.197039773910921,1.7220120487568322,1.6473383575568286
1.7164733792849467,-5.201549452539778,1.7164733792849467,1.6439219504428575
1.7110938447858897,-5.207017942219931,1.7110938447858897,1.6406000176732907
1.7058794707473015,-5.2160099583257855,1.7058794707473015,1.6374056778504602
1.700757276471291,-5.227010555206379,1.700757276471291,1.6342167812655026
1.6955114475948072,-5.233407061707977,1.6955114475948072,1.6308711250535726
1.6903596342744625,-5.2382281283635965,1.6903596342744625,1.627561717816602
1.6854548197103525,-5.242093243018685,1.6854548197103525,1.6244639863178179
1.6806467485055427,-5.2462088288587445,1.6806467485055427,1.6214271220985081
1.675884866346696,-5.248327701543066,1.675884866346696,1.6184382401752273
1.6712915668594186,-5.25318294393972,1.6712915668594186,1.6155471092508393
1.6668873635960253,-5.258493149701082,1.6668873635960253,1.6127601932520594
1.6626692325170387,-5.263558498363029,1.6626692325170387,1.6100883982520464
1.6584931591569467,-5.277554782140565,1.6584931591569467,1.6073779157397698
1.653958445244825,-5.281029905596201,1.653958445244825,1.604397290047897
1.649605416645985,-5.284231197375032,1.649605416645985,1.6015851430712067
1.6453980377568416,-5.288720554251458,1.6453980377568416,1.5988783947230452
1.6413020757151155,-5.290023012462162,1.6413020757151155,1.59622843568584
1.6373419588526779,-5.294820957051264,1.6373419588526779,1.5936535855317053
1.6335522455943972,-5.296379226335512,1.6335522455943972,1.5911832409226936
1.6298483713123098,-5.301605537526512,1.6298483713123098,1.5887629910321213
1.6261993481466868,-5.3025597545063645,1.6261993481466868,1.586371799298905
