Iteration,Hg,Hp,Ht,Hr,dist_sum
0,2.5554312500000025,-4.267424999999999,2.5554312500000025,2.1701062500000012,0.0
1,2.5346601916022555,-4.292224587630743,2.5346601916022555,2.1578162366274394,0.025239612264843912
2,2.5144400272518177,-4.316170196368937,2.5144400272518177,2.1431816982268344,0.050511422174258885
3,2.49514981752157,-4.340034286091244,2.49514981752157,2.1289931089654894,0.07522679917088232
4,2.476472847157374,-4.361753644144213,2.476472847157374,2.1175854261202214,0.09960108648564354
5,2.4582272962551563,-4.3821086142907495,2.4582272962551563,2.106419188616292,0.12382405953286793
6,2.4403338702927684,-4.4027958978336965,2.4403338702927684,2.095408382303451,0.14801746532118948
7,2.422672400538543,-4.422373138019637,2.422672400538543,2.0794796305845007,0.17235635340157351
8,2.405240564063868,-4.439955425615202,2.405240564063868,2.06865919947784,0.1968307703490181
9,2.3880242005648293,-4.458141380220805,2.3880242005648293,2.057968454743765,0.22116102901637377
10,2.370986328471355,-4.476564003163392,2.370986328471355,2.0473643037741023,0.24558207035711874
11,2.3541864845184475,-4.495812937176512,2.3541864845184475,2.0344163225358347,0.26988786407227416
12,2.3376050843994185,-4.513961757262539,2.3376050843994185,2.0241020590929426,0.2940283375941143
13,2.32122075526262,-4.529118355711362,2.32122075526262,2.013907706240189,0.31814436877307006
14,2.305032639944583,-4.550354619657556,2.305032639944583,2.0037683655830776,0.34225939230278746
15,2.289078557844044,-4.568325522273941,2.289078557844044,1.9937836636788522,0.36626786443802467
16,2.2734381773984524,-4.586862345644777,2.2734381773984524,1.9814870297492027,0.38987766810774666
17,2.258107753608311,-4.604391494559202,2.258107753608311,1.9743988973370312,0.41323491364271214
18,2.243044322086512,-4.61817485674044,2.243044322086512,1.9650136318909779,0.4363173366860353
19,2.228220913872644,-4.634932986213759,2.228220913872644,1.958275357334321,0.45932279285745314
20,2.213713866915861,-4.653334576272004,2.213713866915861,1.946782980210895,0.48201660082527475
21,2.199533283065306,-4.667316374432939,2.199533283065306,1.9380496347840142,0.5044647503380257
22,2.185673117248668,-4.682928461761415,2.185673117248668,1.929530539858109,0.5265322084231036
23,2.1720421368664686,-4.69618868302235,2.1720421368664686,1.921097231692302,0.548432382796338
24,2.15860724447584,-4.714607212426467,2.15860724447584,1.9127931918258074,0.5702794543929969
25,2.145404783488978,-4.725418070121688,2.145404783488978,1.9021413149488167,0.5918768194597992
26,2.1324017323151496,-4.741173639445178,2.1324017323151496,1.894145288620667,0.6134541074964992
27,2.1195667105081695,-4.7531768966795225,2.1195667105081695,1.8862589526418199,0.6349112378675785
28,2.106862162208347,-4.768214993363026,2.106862162208347,1.8784560196867628,0.6564124901040426
29,2.0942431525726923,-4.78108518699266,2.0942431525726923,1.8707435165843234,0.6778988626509534
30,2.0816882663141945,-4.796741484756588,2.0816882663141945,1.863098824294862,0.6995607195287806
31,2.0691472256348726,-4.809061009763758,2.0691472256348726,1.8554846621025285,0.7212529757967145
32,2.0565908912361577,-4.824530661251816,2.0565908912361577,1.8478648661184485,0.743165016862446
33,2.0438853163058903,-4.836173991584511,2.0438853163058903,1.8401093848413157,0.7652585297523913
34,2.0311869189108847,-4.853454170655313,2.0311869189108847,1.8323775655139833,0.7874800051229074
35,2.0187793106884264,-4.866578434533471,2.0187793106884264,1.8248414591249624,0.8094218536093647
36,2.006566765954953,-4.880802754059641,2.006566765954953,1.8174673803293366,0.8312724093576928
37,1.9948942494218116,-4.892262899042182,1.9948942494218116,1.8103982922585382,0.8526303611136962
38,1.9836095144840844,-4.903273749898303,1.9836095144840844,1.8035832067841813,0.8737547943007749
39,1.972638122711583,-4.916169467013809,1.972638122711583,1.7969316850539412,0.894571156586409
40,1.961983028762936,-4.929699375292866,1.961983028762936,1.7905233929673376,0.915234861922511
41,1.9516063815594604,-4.944197079406133,1.9516063815594604,1.7843147430669777,0.935574659789552
42,1.941490882365077,-4.958301529541773,1.941490882365077,1.7782673322483857,0.9556921396975164
43,1.9315928144033518,-4.963314222204103,1.9315928144033518,1.772398241586596,0.9755406378342604
44,1.9217835366316816,-4.967010519762972,1.9217835366316816,1.766613037865632,0.9954620316167184
45,1.9120733925169846,-4.980220168778032,1.9120733925169846,1.760867329008691,1.015623857498476
46,1.9025194915607102,-4.992727937702658,1.9025194915607102,1.7552342370848213,1.035630080062724
47,1.89304718331143,-5.005510675709141,1.89304718331143,1.7496224912954248,1.0556064640350038
48,1.8836583993659968,-5.017988544341492,1.8836583993659968,1.7440957030796538,1.0755773001589644
49,1.8743708981271254,-5.027565319145297,1.8743708981271254,1.7386203036370553,1.0954714370424465
50,1.865185978434868,-5.037911892369797,1.865185978434868,1.7331886529089597,1.1153833855581383
51,1.8562097391582006,-5.046142169657391,1.8562097391582006,1.7279032706794117,1.1351015283261638
52,1.847413619812194,-5.054940218603134,1.847413619812194,1.7227118984102086,1.1547507691722954
53,1.8388726881254098,-5.066706509247486,1.8388726881254098,1.7176807625928037,1.1741298833159326
54,1.8305346998556122,-5.075663416491439,1.8305346998556122,1.7127514575912741,1.1933261348814317
55,1.8224610295039403,-5.0862344195774245,1.8224610295039403,1.7079446154877571,1.2122937248086854
56,1.814608726688851,-5.092973631449798,1.814608726688851,1.703276526377009,1.2309969475505218
57,1.8069822767510133,-5.102520252107996,1.8069822767510133,1.6987553592783922,1.2495136967535287
58,1.799547595239305,-5.113542074306849,1.799547595239305,1.6943445303711537,1.267745108602695
59,1.7922137152417563,-5.1210048657818525,1.7922137152417563,1.689948499811867,1.285750212504559
60,1.7849477541805459,-5.128271196875452,1.7849477541805459,1.6855571978088866,1.303777367364969
61,1.7779024728442392,-5.133043743442352,1.7779024728442392,1.6813068589323013,1.321602463537801
62,1.7710856294686566,-5.140967065614292,1.7710856294686566,1.677216595964119,1.3393098998905666
63,1.7645223028699255,-5.145102886301857,1.7645223028699255,1.673299044827894,1.35665450375877
64,1.7581433597321876,-5.157165450659322,1.7581433597321876,1.6694558959877228,1.37385246257894
65,1.7518671542309645,-5.166677042563224,1.7518671542309645,1.665680189408079,1.3908656946409077
66,1.745684878311645,-5.1760787912645965,1.745684878311645,1.6619389623998742,1.4077245420991376
67,1.7395073152482325,-5.182157171890862,1.7395073152482325,1.6581161339923336,1.4247135606141361
68,1.7335259327724302,-5.186029266413069,1.7335259327724302,1.6544280085695693,1.4414246433904097
69,1.7276947744565678,-5.192902333036798,1.7276947744565678,1.6508122700284629,1.4579616121228174
70,1.7220120487568322,-5.197039773910921,1.7220120487568322,1.6473383575568286,1.4739999096703245
71,1.7164733792849463,-5.201549452539778,1.7164733792849463,1.6439219504428575,1.4898450131845962
72,1.7110938447858897,-5.207017942219931,1.7110938447858897,1.6406000176732907,1.5055424285129457
73,1.7058794707473015,-5.216009958325786,1.7058794707473015,1.6374056778504602,1.5211374802764428
74,1.700757276471291,-5.227010555206379,1.700757276471291,1.6342167812655026,1.5364225842516892
75,1.6955114475948072,-5.233407061707977,1.6955114475948072,1.6308711250535726,1.5518987914082596
76,1.6903596342744625,-5.2382281283635965,1.6903596342744625,1.627561717816602,1.5673741180930834
77,1.6854548197103525,-5.242093243018685,1.6854548197103525,1.6244639863178176,1.5824584030074567
78,1.6806467485055427,-5.2462088288587445,1.6806467485055427,1.621427122098508,1.5971913758318281
79,1.675884866346696,-5.248327701543066,1.675884866346696,1.6184382401752273,1.611903191113702
